,sentence,word_labels
2,We evaluated the role of HRH3 in the regulation of cholangiocarcinoma growth .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Expression of HRH3 in intrahepatic and extrahepatic cell lines , normal cholangiocytes , and human tissue arrays was measured .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"In Mz - ChA-1 cells stimulated with ( R)-(alpha)-(-)-methylhistamine dihydrobromide ( RAMH ) , we measured ( a ) cell growth , ( b ) IP(3 ) and cyclic AMP levels , and ( c ) phosphorylation of PKC and mitogen - activated protein kinase isoforms .","O,B,I,I,O,O,O,B,I,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Localization of PKCalpha was visualized by immunofluorescence in cell smears and immunoblotting for PKCalpha in cytosol and membrane fractions .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Following knockdown of PKCalpha , Mz - ChA-1 cells were stimulated with RAMH before evaluating cell growth and extracellular signal - regulated kinase ( ERK)-1/2 phosphorylation .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,O,O"
7,In vivo experiments were done in BALB / c nude mice .,"O,O,O,O,O,O,O,O,O,O,O,O"
8,Mice were treated with saline or RAMH for 44 days and tumor volume was measured .,"O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O"
9,"Tumors were excised and evaluated for proliferation , apoptosis , and expression of PKCalpha , vascular endothelial growth factor ( VEGF)-A , VEGF - C , VEGF receptor 2 , and VEGF receptor 3 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,O,B,I,I,O,O,O,O,O,O"
10,HRH3 expression was found in all cells .,"O,O,O,O,O,O,O,O"
11,RAMH inhibited the growth of cholangiocarcinoma cells .,"O,O,O,O,O,O,O,O"
12,RAMH increased IP(3 ) levels and PKCalpha phosphorylation and decreased ERK1/2 phosphorylation .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
13,RAMH induced a shift in the localization of PKCalpha expression from the cytosolic domain into the membrane region of Mz - ChA-1 cells .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O"
14,Silencing of PKCalpha prevented RAMH inhibition of Mz - ChA-1 cell growth and ablated RAMH effects on ERK1/2 phosphorylation .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,"In vivo , RAMH decreased tumor growth and expression of VEGF and its receptors ; PKCalpha expression was increased .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
16,RAMH inhibits cholangiocarcinoma growth by PKCalpha - dependent ERK1/2 dephosphorylation .,"O,O,B,O,O,B,O,O,O,O,O"
17,Modulation of PKCalpha by histamine receptors may be important in regulating cholangiocarcinoma growth .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Dexrazoxane protects against myelosuppression from the DNA cleavage - enhancing drugs etoposide and daunorubicin but not doxorubicin .. PURPOSE : The anthracyclines daunorubicin and doxorubicin and the epipodophyllotoxin etoposide are potent DNA cleavage - enhancing drugs that are widely used in clinical oncology ; however , myelosuppression and cardiac toxicity limit their use .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O"
1,Dexrazoxane ( ICRF-187 ) is recommended for protection against anthracycline - induced cardiotoxicity .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"EXPERIMENTAL DESIGN : Because of their widespread use , the hematologic toxicity following coadministration of dexrazoxane and these three structurally different DNA cleavage enhancers was investigated : Sensitivity of human and murine blood progenitor cells to etoposide , daunorubicin , and doxorubicin + /- dexrazoxane was determined in granulocyte - macrophage colony forming assays .","O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Likewise , in vivo , B6D2F1 mice were treated with etoposide , daunorubicin , and doxorubicin , with or without dexrazoxane over a wide range of doses : posttreatment , a full hematologic evaluation was done .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"RESULTS : Nontoxic doses of dexrazoxane reduced myelosuppression and weight loss from daunorubicin and etoposide in mice and antagonized their antiproliferative effects in the colony assay ; however , dexrazoxane neither reduced myelosuppression , weight loss , nor the in vitro cytotoxicity from doxorubicin .","O,O,O,O,O,B,O,O,O,B,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
5,"CONCLUSION : Although our findings support the observation that dexrazoxane reduces neither hematologic activity nor antitumor activity from doxorubicin clinically , the potent antagonism of daunorubicin activity raises concern ; a possible interference with anticancer efficacy certainly would call for renewed attention .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Our data also suggest that significant etoposide dose escalation is perhaps possible by the use of dexrazoxane .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Clinical trials in patients with brain metastases combining dexrazoxane and high doses of etoposide is ongoing with the aim of improving efficacy without aggravating hematologic toxicity .,"O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,O"
8,"If successful , this represents an exciting mechanism for pharmacologic regulation of side effects from cytotoxic chemotherapy .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Isoproterenol induces primary loss of dystrophin in rat hearts : correlation with myocardial injury ..,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
1,"The mechanism of isoproterenol - induced myocardial damage is unknown , but a mismatch of oxygen supply vs. demand following coronary hypotension and myocardial hyperactivity is the best explanation for the complex morphological alterations observed .","O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,Severe alterations in the structural integrity of the sarcolemma of cardiomyocytes have been demonstrated to be caused by isoproterenol .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Taking into account that the sarcolemmal integrity is stabilized by the dystrophin - glycoprotein complex ( DGC ) that connects actin and laminin in contractile machinery and extracellular matrix and by integrins , this study tests the hypothesis that isoproterenol affects sarcolemmal stability through changes in the DGC and integrins .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,We found different sensitivity of the DGC and integrin to isoproterenol subcutaneous administration .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Immunofluorescent staining revealed that dystrophin is the most sensitive among the structures connecting the actin in the cardiomyocyte cytoskeleton and the extracellular matrix .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,The sarcomeric actin dissolution occurred after the reduction or loss of dystrophin .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Subsequently , after lysis of myofilaments , gamma - sarcoglycan , beta - dystroglycan , beta1 - integrin , and laminin alpha-2 expressions were reduced followed by their breakdown , as epiphenomena of the myocytolytic process .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"In conclusion , administration of isoproterenol to rats results in primary loss of dystrophin , the most sensitive among the structural proteins that form the DGC that connects the extracellular matrix and the cytoskeleton in cardiomyocyte .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"These changes , related to ischaemic injury , explain the severe alterations in the structural integrity of the sarcolemma of cardiomyocytes and hence severe and irreversible injury induced by isoproterenol .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Regulation of lung endothelial permeability and inflammatory responses by prostaglandin A2 : role of EP4 receptor ..,"O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,O"
1,The role of prostaglandin A2 ( PGA2 ) in modulation of vascular endothelial function is unknown .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,We investigated effects of PGA2 on pulmonary endothelial cell ( EC ) permeability and inflammatory activation and identified a receptor mediating these effects .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,PGA2 enhanced the EC barrier and protected against barrier dysfunction caused by vasoactive peptide thrombin and proinflammatory bacterial wall lipopolysaccharide ( LPS ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,Receptor screening using pharmacological and molecular inhibitory approaches identified EP4 as a novel PGA2 receptor .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"EP4 mediated barrier - protective effects of PGA2 by activating Rap1 / Rac1 GTPase and protein kinase A targets at cell adhesions and cytoskeleton : VE - cadherin , p120 - catenin , ZO-1 , cortactin , and VASP .","O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
6,PGA2 also suppressed LPS - induced inflammatory signaling by inhibiting the NFkB pathway and expression of EC adhesion molecules ICAM1 and VCAM1 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,O"
7,These effects were abolished by pharmacological or molecular inhibition of EP4 .,"O,O,O,O,O,O,O,O,O,O,O,O"
8,"In vivo , PGA2 was protective in two distinct models of acute lung injury ( ALI ): LPS - induced inflammatory injury and two - hit ALI caused by suboptimal mechanical ventilation and injection of thrombin receptor - activating peptide .","O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,These protective effects were abolished in mice with endothelial - specific EP4 knockout .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,The results suggest a novel role for the PGA2 - EP4 axis in vascular EC protection that is critical for improvement of pathological states associated with increased vascular leakage and inflammation .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Gastrointestinal tolerability of etoricoxib in rheumatoid arthritis patients : results of the etoricoxib vs diclofenac sodium gastrointestinal tolerability and effectiveness trial ( EDGE - II ) ..,"O,O,O,O,O,B,I,B,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
1,"OBJECTIVE : A randomised , double - blind study to compare the gastrointestinal ( GI ) tolerability , safety and efficacy of etoricoxib and diclofenac in patients with rheumatoid arthritis ( RA ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,I,O,O,O,O"
2,PATIENTS AND METHODS : A total of 4086 patients ( mean age 60.8 years ) diagnosed with RA were enrolled and received etoricoxib 90 mg daily ( n = 2032 ) or diclofenac 75 mg twice daily ( n = 2054 ) .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
3,Use of gastroprotective agents and low - dose aspirin was allowed .,"O,O,O,O,O,O,O,O,O,O,O,O"
4,The prespecified primary end point consisted of the cumulative rate of patient discontinuations due to clinical and laboratory GI adverse experiences ( AEs ) .,"O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,I,I,O,O,O,O"
5,"General safety was also assessed , including adjudicated thrombotic cardiovascular event data .","O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Efficacy was evaluated using the Patient Global Assessment of Disease Status ( PGADS ; 0 - 4 point scale ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"RESULTS : Mean ( SD ; maximum ) duration of treatment was 19.3 ( 10.3 ; 32.9 ) and 19.1 ( 10.4 ; 33.1 ) months in the etoricoxib and diclofenac groups , respectively .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
8,"The cumulative discontinuation rate due to GI AEs was significantly lower with etoricoxib than diclofenac ( 5.2 vs 8.5 events per 100 patient - years , respectively ; hazard ratio 0.62 ( 95 % CI : 0.47 , 0.81 ; p < or=0.001 ) ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,The incidence of discontinuations for hypertension - related and oedema - related AEs were significantly higher with etoricoxib ( 2.5 % and 1.1 % respectively ) compared with diclofenac ( 1.5 % and 0.4 % respectively ; p<0.001 for hypertension and p<0.01 for oedema ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
10,"Etoricoxib and diclofenac treatment resulted in similar efficacy ( PGADS mean changes from baseline -0.62 vs -0.58 , respectively ) .","B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,CONCLUSIONS : Etoricoxib 90 mg demonstrated a significantly lower risk for discontinuing treatment due to GI AEs compared with diclofenac 150 mg .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,"Discontinuations from renovascular AEs , although less common than discontinuations from GI AEs , were significantly higher with etoricoxib .","O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,B,O"
0,Human mu opiate receptor .,"O,B,I,I,O"
1,"cDNA and genomic clones , pharmacologic characterization and chromosomal assignment .. A human mu opiate receptor cDNA has been identified from a cerebral cortical cDNA library using sequences from the rat mu opiate receptor cDNA .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
2,The human mu opiate receptor ( h mu OR1 ) shares 95 % amino acid identity with the rat sequence .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,The expressed mu OR1 recognized tested opiate drugs and opioid peptides in a sodium- and GTP - sensitive fashion with affinities virtually identical to those displayed by the rat mu opiate receptor .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,Effects on cyclic AMP are similar to those noted for the rat mu opiate receptor .,"O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
5,An 18 kb genomic clone hybridizing with the h mu OR1 cDNA contains 63 and 489 bp exonic sequences flanked by splice donor / acceptor sequences .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Analysis of hybridization to DNA prepared from human rodent hybrid cell lines and chromosomal in situ hybridization studies indicate localization to 6q24 - 25 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"An MspI polymorphism , producing a 3.7 kb band , may prove useful in assessing this gene 's involvement in neuropsychiatric disorders involving opiatergic systems .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O"
0,Brat promotes stem cell differentiation via control of a bistable switch that restricts BMP signaling .. Drosophila ovarian germline stem cells ( GSCs ) are maintained by Dpp signaling and the Pumilio ( Pum ) and Nanos ( Nos ) translational repressors .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O"
1,"Upon division , Dpp signaling is extinguished , and Nos is downregulated in one daughter cell , causing it to switch to a differentiating cystoblast ( CB ) .","O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"However , downstream effectors of Pum - Nos remain unknown , and how CBs lose their responsiveness to Dpp is unclear .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Here , we identify Brain Tumor ( Brat ) as a potent differentiation factor and target of Pum - Nos regulation .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Brat is excluded from GSCs by Pum - Nos but functions with Pum in CBs to translationally repress distinct targets , including the Mad and dMyc mRNAs .","O,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
5,"Regulation of both targets simultaneously lowers cellular responsiveness to Dpp signaling , forcing the cell to become refractory to the self - renewal signal .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Mathematical modeling elucidates bistability of cell fate in the Brat - mediated system , revealing how autoregulation of GSC number can arise from Brat coupling extracellular Dpp regulation to intracellular interpretation .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Families with the risk allele of DISC1 reveal a link between schizophrenia and another component of the same molecular pathway , NDE1 .. We have previously reported a robust association between an allelic haplotype of ' Disrupted in Schizophrenia 1 ' ( DISC1 ) and schizophrenia in a nationwide collection of Finnish schizophrenia families .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O"
1,"This specific DISC1 allele was later identified to associate with visual working memory , selectively in males .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,DISC1 association to schizophrenia has since been replicated in multiple independent study samples from different populations .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In this study , we conditioned our sample of Finnish families for the presence of the Finnish tentative risk allele for DISC1 and re - analyzed our genome - wide scan data of 443 markers on the basis of this stratification .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Two additional loci displayed an evidence of linkage ( LOD > 3 ) and included a locus on 16p13 , proximal to the gene encoding NDE1 , which has been shown to biologically interact with DISC1 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
5,"Although none of the observed linkages remained significant after multiple test correction through simulation , further analysis of NDE1 revealed an association between a tag - haplotype and schizophrenia ( P = 0.00046 ) specific to females , which proved to be significant ( P = 0.011 ) after multiple test correction .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Our finding would support the concept that initial gene findings in multifactorial diseases will assist in the identification of other components of complex genetic etiology .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Notably , this and other converging lines of evidence underline the importance of DISC1 - related functional pathways in the etiology of schizophrenia .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
0,Interaction between warfarin and levofloxacin : case series .. Warfarin is the most widely used oral anticoagulant and is indicated for many clinical conditions .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Levofloxacin , a fluoroquinolone , is one of the most commonly prescribed antibiotics in clinical practice and is effective against Gram - positive , Gram - negative , and atypical bacteria .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"While small prospective studies have not revealed any significant drug - drug interaction between warfarin and levofloxacin , several case reports have indicated that levofloxacin may significantly potentiate the anticoagulation effect of warfarin .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
